344
344
344
1073
345
345
345
1074
117
117
1073
1074
1086
1086
1086
1086
1152
1152
1152
1152
1198
1198
1198
1227
1227
1227
1227
1197
1197
1212
1235
1235
1235
1147
1147
1147
1147
1159
18
18
18
18
11
11
11
14
14
14
6
6
6
6
1
1
1
1
1
1
1
1
